timestamp,power.draw [W],temperature.gpu,memory.used [MiB]
2026-09-02T17:07:37Z,62.38 W, 44, 62744 MiB
2026-09-02T17:07:38Z,58.52 W, 43, 53484 MiB
2026-09-02T17:07:38Z,72.06 W, 43, 52554 MiB
2026-09-02T17:07:38Z,59.27 W, 43, 54134 MiB
2026-09-02T17:07:38Z,62.28 W, 43, 62744 MiB
2026-09-02T17:07:39Z,58.45 W, 43, 53484 MiB
2026-09-02T17:07:39Z,72.09 W, 43, 52554 MiB
2026-09-02T17:07:39Z,59.18 W, 43, 54134 MiB
2026-09-02T17:07:39Z,42.04 W, 42, 62744 MiB
2026-09-02T17:07:40Z,58.44 W, 43, 53484 MiB
2026-09-02T17:07:40Z,72.78 W, 43, 52554 MiB
2026-09-02T17:07:40Z,59.18 W, 43, 54134 MiB
2026-09-02T17:07:40Z,41.95 W, 42, 62744 MiB
2026-09-02T17:07:41Z,58.43 W, 43, 53484 MiB
2026-09-02T17:07:41Z,72.57 W, 43, 52554 MiB
2026-09-02T17:07:41Z,59.18 W, 43, 54134 MiB
2026-09-02T17:07:41Z,41.86 W, 41, 62744 MiB
2026-09-02T17:07:42Z,58.45 W, 43, 53484 MiB
2026-09-02T17:07:42Z,72.57 W, 43, 52554 MiB
2026-09-02T17:07:42Z,59.18 W, 43, 54134 MiB
2026-09-02T17:07:42Z,41.75 W, 41, 62744 MiB
2026-09-02T17:07:43Z,58.25 W, 43, 53484 MiB
2026-09-02T17:07:43Z,72.56 W, 43, 52554 MiB
2026-09-02T17:07:43Z,59.08 W, 42, 54134 MiB
2026-09-02T17:07:43Z,41.55 W, 41, 62744 MiB
2026-09-02T17:07:44Z,58.26 W, 43, 53484 MiB
2026-09-02T17:07:44Z,72.39 W, 43, 52554 MiB
2026-09-02T17:07:44Z,59.02 W, 42, 54134 MiB
2026-09-02T17:07:44Z,41.66 W, 41, 62744 MiB
2026-09-02T17:07:45Z,57.69 W, 42, 53484 MiB
2026-09-02T17:07:45Z,72.40 W, 43, 52554 MiB
2026-09-02T17:07:45Z,59.10 W, 42, 54134 MiB
2026-09-02T17:07:45Z,41.56 W, 41, 62744 MiB
2026-09-02T17:07:46Z,56.89 W, 42, 53484 MiB
2026-09-02T17:07:46Z,71.50 W, 43, 52554 MiB
2026-09-02T17:07:46Z,58.99 W, 42, 54134 MiB
2026-09-02T17:07:46Z,41.46 W, 41, 62744 MiB
2026-09-02T17:07:47Z,57.50 W, 42, 53484 MiB
2026-09-02T17:07:47Z,72.24 W, 43, 52554 MiB
2026-09-02T17:07:47Z,59.02 W, 42, 54134 MiB
2026-09-02T17:07:47Z,41.47 W, 40, 62744 MiB
2026-09-02T17:07:48Z,57.56 W, 42, 53484 MiB
2026-09-02T17:07:48Z,74.23 W, 43, 52554 MiB
2026-09-02T17:07:48Z,59.00 W, 42, 54134 MiB
2026-09-02T17:07:48Z,41.35 W, 40, 62744 MiB
2026-09-02T17:07:49Z,57.57 W, 42, 53484 MiB
2026-09-02T17:07:49Z,74.21 W, 43, 52554 MiB
2026-09-02T17:07:49Z,58.81 W, 42, 54134 MiB
2026-09-02T17:07:49Z,41.35 W, 40, 62744 MiB
2026-09-02T17:07:50Z,57.47 W, 42, 53484 MiB
2026-09-02T17:07:50Z,74.11 W, 43, 52554 MiB
2026-09-02T17:07:50Z,58.25 W, 42, 54134 MiB
2026-09-02T17:07:50Z,41.36 W, 40, 62744 MiB
2026-09-02T17:07:51Z,57.49 W, 42, 53484 MiB
2026-09-02T17:07:51Z,74.11 W, 42, 52554 MiB
2026-09-02T17:07:51Z,58.14 W, 42, 54134 MiB
2026-09-02T17:07:51Z,41.35 W, 40, 62744 MiB
2026-09-02T17:07:52Z,57.40 W, 42, 53484 MiB
2026-09-02T17:07:52Z,74.16 W, 42, 52554 MiB
2026-09-02T17:07:52Z,58.14 W, 42, 54134 MiB
2026-09-02T17:07:52Z,41.27 W, 40, 62744 MiB
2026-09-02T17:07:53Z,57.40 W, 42, 53484 MiB
2026-09-02T17:07:53Z,74.16 W, 42, 52554 MiB
2026-09-02T17:07:53Z,58.14 W, 42, 54134 MiB
2026-09-02T17:07:53Z,41.16 W, 40, 62744 MiB
2026-09-02T17:07:54Z,57.38 W, 42, 53484 MiB
2026-09-02T17:07:54Z,74.02 W, 42, 52554 MiB
2026-09-02T17:07:54Z,58.13 W, 42, 54134 MiB
2026-09-02T17:07:54Z,41.26 W, 39, 62744 MiB
2026-09-02T17:07:55Z,57.39 W, 42, 53484 MiB
2026-09-02T17:07:55Z,74.04 W, 42, 52554 MiB
2026-09-02T17:07:55Z,58.12 W, 42, 54134 MiB
2026-09-02T17:07:55Z,63.35 W, 40, 6 MiB
2026-09-02T17:07:56Z,57.37 W, 42, 53484 MiB
2026-09-02T17:07:56Z,74.02 W, 42, 52554 MiB
2026-09-02T17:07:56Z,58.11 W, 42, 54134 MiB
2026-09-02T17:07:56Z,63.35 W, 40, 6 MiB
2026-09-02T17:07:57Z,57.27 W, 42, 53484 MiB
2026-09-02T17:07:57Z,73.96 W, 42, 52554 MiB
2026-09-02T17:07:57Z,58.04 W, 42, 54134 MiB
2026-09-02T17:07:57Z,60.46 W, 40, 6 MiB
2026-09-02T17:07:58Z,57.28 W, 42, 53484 MiB
2026-09-02T17:07:58Z,73.93 W, 42, 52554 MiB
2026-09-02T17:07:58Z,58.11 W, 42, 54134 MiB
2026-09-02T17:07:58Z,36.47 W, 40, 6 MiB
2026-09-02T17:07:59Z,57.22 W, 42, 53484 MiB
2026-09-02T17:07:59Z,73.87 W, 42, 52554 MiB
2026-09-02T17:07:59Z,57.95 W, 41, 54134 MiB
2026-09-02T17:07:59Z,36.11 W, 39, 6 MiB
2026-09-02T17:08:00Z,57.20 W, 42, 53484 MiB
2026-09-02T17:08:00Z,73.86 W, 42, 52554 MiB
2026-09-02T17:08:00Z,57.95 W, 41, 54134 MiB
2026-09-02T17:08:00Z,36.19 W, 39, 6 MiB
2026-09-02T17:08:01Z,57.08 W, 41, 53484 MiB
2026-09-02T17:08:01Z,73.82 W, 42, 52554 MiB
2026-09-02T17:08:01Z,57.93 W, 41, 54134 MiB
2026-09-02T17:08:01Z,36.10 W, 39, 6 MiB
2026-09-02T17:08:02Z,57.20 W, 41, 53484 MiB
2026-09-02T17:08:02Z,73.76 W, 42, 52554 MiB
2026-09-02T17:08:02Z,57.95 W, 41, 54134 MiB
2026-09-02T17:08:02Z,36.10 W, 38, 6 MiB
2026-09-02T17:08:03Z,52.78 W, 41, 53484 MiB
2026-09-02T17:08:03Z,67.93 W, 42, 52554 MiB
2026-09-02T17:08:03Z,53.44 W, 41, 54134 MiB
2026-09-02T17:08:03Z,35.72 W, 38, 6 MiB
2026-09-02T17:08:04Z,54.96 W, 41, 6 MiB
2026-09-02T17:08:04Z,70.42 W, 41, 6 MiB
2026-09-02T17:08:04Z,55.73 W, 41, 6 MiB
2026-09-02T17:08:04Z,35.81 W, 38, 6 MiB
2026-09-02T17:08:05Z,54.09 W, 41, 6 MiB
2026-09-02T17:08:05Z,67.31 W, 41, 6 MiB
2026-09-02T17:08:05Z,56.19 W, 41, 6 MiB
2026-09-02T17:08:05Z,35.60 W, 38, 6 MiB
2026-09-02T17:08:06Z,52.26 W, 41, 6 MiB
2026-09-02T17:08:06Z,67.33 W, 41, 6 MiB
2026-09-02T17:08:06Z,53.41 W, 41, 6 MiB
2026-09-02T17:08:06Z,35.81 W, 38, 6 MiB
2026-09-02T17:08:07Z,52.19 W, 41, 6 MiB
2026-09-02T17:08:07Z,38.57 W, 40, 6 MiB
2026-09-02T17:08:07Z,53.42 W, 41, 6 MiB
2026-09-02T17:08:07Z,35.82 W, 38, 6 MiB
2026-09-02T17:08:08Z,34.10 W, 40, 1 MiB
2026-09-02T17:08:08Z,38.19 W, 39, 4 MiB
2026-09-02T17:08:08Z,34.70 W, 40, 6 MiB
2026-09-02T17:08:08Z,35.54 W, 38, 6 MiB
2026-09-02T17:08:09Z,34.23 W, 40, 0 MiB
2026-09-02T17:08:09Z,38.10 W, 39, 0 MiB
2026-09-02T17:08:09Z,34.34 W, 39, 0 MiB
2026-09-02T17:08:09Z,35.57 W, 38, 0 MiB
2026-09-02T17:08:10Z,34.01 W, 39, 0 MiB
2026-09-02T17:08:10Z,37.99 W, 39, 0 MiB
2026-09-02T17:08:10Z,34.41 W, 39, 0 MiB
2026-09-02T17:08:10Z,35.74 W, 38, 0 MiB
2026-09-02T17:08:11Z,34.20 W, 39, 0 MiB
2026-09-02T17:08:11Z,37.99 W, 39, 0 MiB
2026-09-02T17:08:11Z,34.32 W, 39, 0 MiB
2026-09-02T17:08:11Z,35.64 W, 37, 0 MiB
2026-09-02T17:08:12Z,33.90 W, 39, 0 MiB
2026-09-02T17:08:12Z,37.89 W, 39, 0 MiB
2026-09-02T17:08:12Z,34.12 W, 39, 0 MiB
2026-09-02T17:08:12Z,35.46 W, 37, 0 MiB
2026-09-02T17:08:13Z,34.01 W, 39, 0 MiB
2026-09-02T17:08:13Z,37.90 W, 38, 0 MiB
2026-09-02T17:08:13Z,34.42 W, 39, 0 MiB
2026-09-02T17:08:13Z,35.45 W, 37, 0 MiB
2026-09-02T17:08:14Z,33.81 W, 39, 0 MiB
2026-09-02T17:08:14Z,37.81 W, 38, 0 MiB
2026-09-02T17:08:14Z,34.14 W, 39, 0 MiB
2026-09-02T17:08:14Z,35.46 W, 37, 0 MiB
2026-09-02T17:08:15Z,34.10 W, 39, 0 MiB
2026-09-02T17:08:15Z,37.79 W, 38, 0 MiB
2026-09-02T17:08:15Z,34.12 W, 39, 0 MiB
2026-09-02T17:08:15Z,35.64 W, 37, 0 MiB
2026-09-02T17:08:16Z,34.01 W, 39, 0 MiB
2026-09-02T17:08:16Z,37.79 W, 38, 0 MiB
2026-09-02T17:08:16Z,34.03 W, 39, 0 MiB
2026-09-02T17:08:16Z,35.45 W, 37, 0 MiB
2026-09-02T17:08:17Z,33.78 W, 39, 0 MiB
2026-09-02T17:08:17Z,37.69 W, 38, 0 MiB
2026-09-02T17:08:17Z,34.03 W, 39, 0 MiB
2026-09-02T17:08:17Z,35.73 W, 37, 0 MiB
2026-09-02T17:08:18Z,34.01 W, 39, 0 MiB
2026-09-02T17:08:18Z,37.60 W, 38, 0 MiB
2026-09-02T17:08:18Z,34.22 W, 38, 0 MiB
2026-09-02T17:08:18Z,35.64 W, 37, 0 MiB
2026-09-02T17:08:19Z,33.69 W, 38, 0 MiB
2026-09-02T17:08:19Z,37.70 W, 38, 0 MiB
2026-09-02T17:08:19Z,33.93 W, 38, 0 MiB
2026-09-02T17:08:19Z,35.64 W, 37, 0 MiB
2026-09-02T17:08:20Z,33.90 W, 38, 0 MiB
2026-09-02T17:08:20Z,37.60 W, 38, 0 MiB
2026-09-02T17:08:20Z,34.03 W, 38, 0 MiB
2026-09-02T17:08:20Z,35.24 W, 37, 0 MiB
2026-09-02T17:08:21Z,33.62 W, 38, 0 MiB
2026-09-02T17:08:21Z,37.81 W, 37, 0 MiB
2026-09-02T17:08:21Z,34.04 W, 38, 0 MiB
2026-09-02T17:08:21Z,35.55 W, 36, 0 MiB
2026-09-02T17:08:22Z,33.82 W, 38, 0 MiB
2026-09-02T17:08:22Z,37.81 W, 37, 0 MiB
2026-09-02T17:08:22Z,34.13 W, 38, 0 MiB
2026-09-02T17:08:22Z,35.44 W, 36, 0 MiB
2026-09-02T17:08:23Z,33.62 W, 38, 0 MiB
2026-09-02T17:08:23Z,37.81 W, 37, 0 MiB
2026-09-02T17:08:23Z,34.04 W, 38, 0 MiB
2026-09-02T17:08:23Z,35.45 W, 36, 0 MiB
2026-09-02T17:08:24Z,33.90 W, 38, 0 MiB
2026-09-02T17:08:24Z,37.79 W, 37, 0 MiB
2026-09-02T17:08:24Z,33.93 W, 38, 0 MiB
2026-09-02T17:08:24Z,35.24 W, 36, 0 MiB
2026-09-02T17:08:25Z,33.61 W, 38, 0 MiB
2026-09-02T17:08:25Z,37.70 W, 37, 0 MiB
2026-09-02T17:08:25Z,33.93 W, 38, 0 MiB
2026-09-02T17:08:25Z,35.44 W, 36, 0 MiB
2026-09-02T17:08:26Z,33.80 W, 38, 0 MiB
2026-09-02T17:08:26Z,37.70 W, 37, 0 MiB
2026-09-02T17:08:26Z,33.84 W, 38, 0 MiB
2026-09-02T17:08:26Z,35.25 W, 36, 0 MiB
2026-09-02T17:08:27Z,33.69 W, 38, 0 MiB
2026-09-02T17:08:27Z,37.69 W, 37, 0 MiB
2026-09-02T17:08:27Z,34.13 W, 38, 0 MiB
2026-09-02T17:08:27Z,35.45 W, 36, 0 MiB
2026-09-02T17:08:28Z,33.50 W, 38, 0 MiB
2026-09-02T17:08:28Z,37.60 W, 37, 0 MiB
2026-09-02T17:08:28Z,33.93 W, 38, 0 MiB
2026-09-02T17:08:28Z,35.55 W, 36, 0 MiB
2026-09-02T17:08:29Z,33.70 W, 38, 0 MiB
2026-09-02T17:08:29Z,37.51 W, 37, 0 MiB
2026-09-02T17:08:29Z,33.85 W, 37, 0 MiB
2026-09-02T17:08:29Z,35.35 W, 36, 0 MiB
2026-09-02T17:08:30Z,33.41 W, 38, 0 MiB
2026-09-02T17:08:30Z,37.51 W, 37, 0 MiB
2026-09-02T17:08:30Z,33.75 W, 37, 0 MiB
2026-09-02T17:08:30Z,35.15 W, 36, 0 MiB
2026-09-02T17:08:31Z,33.50 W, 37, 0 MiB
2026-09-02T17:08:31Z,37.50 W, 36, 0 MiB
2026-09-02T17:08:31Z,34.02 W, 37, 0 MiB
2026-09-02T17:08:31Z,35.23 W, 36, 0 MiB
2026-09-02T17:08:32Z,33.70 W, 37, 0 MiB
2026-09-02T17:08:32Z,37.60 W, 36, 0 MiB
2026-09-02T17:08:32Z,33.75 W, 37, 0 MiB
2026-09-02T17:08:32Z,35.35 W, 36, 0 MiB
2026-09-02T17:08:33Z,33.69 W, 37, 0 MiB
2026-09-02T17:08:33Z,37.51 W, 36, 0 MiB
2026-09-02T17:08:33Z,33.74 W, 37, 0 MiB
2026-09-02T17:08:33Z,35.13 W, 36, 0 MiB
2026-09-02T17:08:34Z,33.60 W, 37, 0 MiB
2026-09-02T17:08:34Z,37.49 W, 36, 0 MiB
2026-09-02T17:08:34Z,33.63 W, 37, 0 MiB
2026-09-02T17:08:34Z,35.05 W, 36, 0 MiB
2026-09-02T17:08:35Z,33.61 W, 37, 0 MiB
2026-09-02T17:08:35Z,37.40 W, 36, 0 MiB
2026-09-02T17:08:35Z,34.13 W, 37, 0 MiB
2026-09-02T17:08:35Z,35.35 W, 35, 0 MiB
2026-09-02T17:08:36Z,33.61 W, 37, 0 MiB
2026-09-02T17:08:36Z,37.40 W, 36, 0 MiB
2026-09-02T17:08:36Z,33.93 W, 37, 0 MiB
2026-09-02T17:08:36Z,35.06 W, 35, 0 MiB
2026-09-02T17:08:37Z,33.51 W, 37, 0 MiB
2026-09-02T17:08:37Z,37.50 W, 36, 0 MiB
2026-09-02T17:08:37Z,33.93 W, 37, 0 MiB
2026-09-02T17:08:37Z,35.06 W, 35, 0 MiB
2026-09-02T17:08:38Z,33.58 W, 37, 0 MiB
2026-09-02T17:08:38Z,37.38 W, 36, 0 MiB
2026-09-02T17:08:38Z,33.93 W, 37, 0 MiB
2026-09-02T17:08:38Z,35.03 W, 35, 0 MiB
2026-09-02T17:08:39Z,33.61 W, 37, 0 MiB
2026-09-02T17:08:39Z,37.31 W, 36, 0 MiB
2026-09-02T17:08:39Z,33.93 W, 37, 0 MiB
2026-09-02T17:08:39Z,34.96 W, 35, 0 MiB
2026-09-02T17:08:40Z,33.51 W, 37, 0 MiB
2026-09-02T17:08:40Z,37.30 W, 36, 0 MiB
2026-09-02T17:08:40Z,33.85 W, 37, 0 MiB
2026-09-02T17:08:40Z,34.96 W, 35, 0 MiB
2026-09-02T17:08:41Z,33.50 W, 37, 0 MiB
2026-09-02T17:08:41Z,37.20 W, 36, 0 MiB
2026-09-02T17:08:41Z,33.93 W, 37, 0 MiB
2026-09-02T17:08:41Z,35.13 W, 35, 0 MiB
2026-09-02T17:08:42Z,33.50 W, 37, 0 MiB
2026-09-02T17:08:42Z,37.31 W, 36, 0 MiB
2026-09-02T17:08:42Z,33.95 W, 37, 0 MiB
2026-09-02T17:08:42Z,34.96 W, 35, 0 MiB
2026-09-02T17:08:43Z,33.40 W, 37, 0 MiB
2026-09-02T17:08:43Z,37.20 W, 36, 0 MiB
2026-09-02T17:08:43Z,33.85 W, 36, 0 MiB
2026-09-02T17:08:43Z,35.15 W, 35, 0 MiB
2026-09-02T17:08:44Z,33.40 W, 37, 0 MiB
2026-09-02T17:08:44Z,37.20 W, 35, 0 MiB
2026-09-02T17:08:44Z,33.74 W, 36, 0 MiB
2026-09-02T17:08:44Z,35.15 W, 35, 0 MiB
2026-09-02T17:08:45Z,33.37 W, 36, 0 MiB
2026-09-02T17:08:45Z,37.19 W, 35, 0 MiB
2026-09-02T17:08:45Z,33.83 W, 36, 0 MiB
2026-09-02T17:08:45Z,35.13 W, 35, 0 MiB
2026-09-02T17:08:46Z,33.30 W, 36, 0 MiB
2026-09-02T17:08:46Z,37.21 W, 35, 0 MiB
2026-09-02T17:08:46Z,33.84 W, 36, 0 MiB
2026-09-02T17:08:46Z,35.15 W, 35, 0 MiB
2026-09-02T17:08:47Z,33.40 W, 36, 0 MiB
2026-09-02T17:08:47Z,37.21 W, 35, 0 MiB
2026-09-02T17:08:47Z,33.75 W, 36, 0 MiB
2026-09-02T17:08:47Z,34.86 W, 35, 0 MiB
2026-09-02T17:08:48Z,33.39 W, 36, 0 MiB
2026-09-02T17:08:48Z,37.20 W, 35, 0 MiB
2026-09-02T17:08:48Z,33.83 W, 36, 0 MiB
2026-09-02T17:08:48Z,35.13 W, 35, 0 MiB
2026-09-02T17:08:49Z,33.30 W, 36, 0 MiB
2026-09-02T17:08:49Z,37.20 W, 35, 0 MiB
2026-09-02T17:08:49Z,33.74 W, 36, 0 MiB
2026-09-02T17:08:49Z,34.86 W, 35, 0 MiB
2026-09-02T17:08:50Z,33.30 W, 36, 0 MiB
2026-09-02T17:08:50Z,37.10 W, 35, 0 MiB
2026-09-02T17:08:50Z,33.75 W, 36, 0 MiB
2026-09-02T17:08:50Z,35.15 W, 35, 0 MiB
2026-09-02T17:08:51Z,33.31 W, 36, 0 MiB
2026-09-02T17:08:51Z,37.01 W, 35, 0 MiB
2026-09-02T17:08:51Z,33.75 W, 36, 0 MiB
2026-09-02T17:08:51Z,34.96 W, 35, 0 MiB
2026-09-02T17:08:52Z,33.37 W, 36, 0 MiB
2026-09-02T17:08:52Z,36.99 W, 35, 0 MiB
2026-09-02T17:08:52Z,33.74 W, 36, 0 MiB
2026-09-02T17:08:52Z,34.84 W, 34, 0 MiB
2026-09-02T17:08:53Z,33.40 W, 36, 0 MiB
2026-09-02T17:08:53Z,37.02 W, 35, 0 MiB
2026-09-02T17:08:53Z,33.75 W, 36, 0 MiB
2026-09-02T17:08:53Z,35.06 W, 34, 0 MiB
2026-09-02T17:08:54Z,33.30 W, 36, 0 MiB
2026-09-02T17:08:54Z,37.01 W, 35, 0 MiB
2026-09-02T17:08:54Z,33.64 W, 36, 0 MiB
2026-09-02T17:08:54Z,34.85 W, 34, 0 MiB
2026-09-02T17:08:55Z,33.30 W, 36, 0 MiB
2026-09-02T17:08:55Z,37.01 W, 35, 0 MiB
2026-09-02T17:08:55Z,33.74 W, 36, 0 MiB
2026-09-02T17:08:55Z,34.76 W, 34, 0 MiB
2026-09-02T17:08:56Z,33.51 W, 36, 0 MiB
2026-09-02T17:08:56Z,37.01 W, 35, 0 MiB
2026-09-02T17:08:56Z,33.64 W, 36, 0 MiB
2026-09-02T17:08:56Z,34.95 W, 34, 0 MiB
2026-09-02T17:08:57Z,33.22 W, 36, 0 MiB
2026-09-02T17:08:57Z,37.01 W, 35, 0 MiB
2026-09-02T17:08:57Z,33.64 W, 36, 0 MiB
2026-09-02T17:08:57Z,34.76 W, 34, 0 MiB
2026-09-02T17:08:58Z,33.21 W, 36, 0 MiB
2026-09-02T17:08:58Z,37.01 W, 35, 0 MiB
2026-09-02T17:08:58Z,33.74 W, 36, 0 MiB
2026-09-02T17:08:58Z,35.05 W, 34, 0 MiB
2026-09-02T17:08:59Z,33.19 W, 36, 0 MiB
2026-09-02T17:08:59Z,37.01 W, 35, 0 MiB
2026-09-02T17:08:59Z,33.74 W, 36, 0 MiB
2026-09-02T17:08:59Z,34.76 W, 34, 0 MiB
2026-09-02T17:09:00Z,33.22 W, 36, 0 MiB
2026-09-02T17:09:00Z,36.92 W, 34, 0 MiB
2026-09-02T17:09:00Z,33.75 W, 36, 0 MiB
2026-09-02T17:09:00Z,34.76 W, 34, 0 MiB
2026-09-02T17:09:01Z,33.21 W, 36, 0 MiB
2026-09-02T17:09:01Z,36.91 W, 34, 0 MiB
2026-09-02T17:09:01Z,33.64 W, 35, 0 MiB
2026-09-02T17:09:01Z,34.66 W, 34, 0 MiB
2026-09-02T17:09:02Z,33.30 W, 36, 0 MiB
2026-09-02T17:09:02Z,37.01 W, 34, 0 MiB
2026-09-02T17:09:02Z,33.63 W, 35, 0 MiB
2026-09-02T17:09:02Z,34.76 W, 34, 0 MiB
2026-09-02T17:09:03Z,33.21 W, 36, 0 MiB
2026-09-02T17:09:03Z,36.91 W, 34, 0 MiB
2026-09-02T17:09:03Z,33.63 W, 35, 0 MiB
2026-09-02T17:09:03Z,34.76 W, 34, 0 MiB
2026-09-02T17:09:04Z,33.22 W, 35, 0 MiB
2026-09-02T17:09:04Z,36.81 W, 34, 0 MiB
2026-09-02T17:09:04Z,33.54 W, 35, 0 MiB
2026-09-02T17:09:04Z,34.76 W, 34, 0 MiB
2026-09-02T17:09:05Z,33.21 W, 35, 0 MiB
2026-09-02T17:09:05Z,36.81 W, 34, 0 MiB
2026-09-02T17:09:05Z,33.64 W, 35, 0 MiB
2026-09-02T17:09:05Z,34.76 W, 34, 0 MiB
2026-09-02T17:09:06Z,33.10 W, 35, 0 MiB
2026-09-02T17:09:06Z,36.91 W, 34, 0 MiB
2026-09-02T17:09:06Z,33.64 W, 35, 0 MiB
2026-09-02T17:09:06Z,34.85 W, 34, 0 MiB
2026-09-02T17:09:07Z,33.11 W, 35, 0 MiB
2026-09-02T17:09:07Z,36.82 W, 34, 0 MiB
2026-09-02T17:09:07Z,33.54 W, 35, 0 MiB
2026-09-02T17:09:07Z,34.66 W, 34, 0 MiB
2026-09-02T17:09:08Z,33.11 W, 35, 0 MiB
2026-09-02T17:09:08Z,36.82 W, 34, 0 MiB
2026-09-02T17:09:08Z,33.54 W, 35, 0 MiB
2026-09-02T17:09:08Z,34.76 W, 34, 0 MiB
2026-09-02T17:09:09Z,33.11 W, 35, 0 MiB
2026-09-02T17:09:09Z,36.81 W, 34, 0 MiB
2026-09-02T17:09:09Z,33.53 W, 35, 0 MiB
2026-09-02T17:09:09Z,34.94 W, 34, 0 MiB
2026-09-02T17:09:10Z,33.11 W, 35, 0 MiB
2026-09-02T17:09:10Z,36.82 W, 34, 0 MiB
2026-09-02T17:09:10Z,33.54 W, 35, 0 MiB
2026-09-02T17:09:10Z,34.66 W, 34, 0 MiB
2026-09-02T17:09:11Z,33.10 W, 35, 0 MiB
2026-09-02T17:09:11Z,36.71 W, 34, 0 MiB
2026-09-02T17:09:11Z,33.53 W, 35, 0 MiB
2026-09-02T17:09:11Z,34.85 W, 34, 0 MiB
2026-09-02T17:09:12Z,33.21 W, 35, 0 MiB
2026-09-02T17:09:12Z,36.72 W, 34, 0 MiB
2026-09-02T17:09:12Z,33.54 W, 35, 0 MiB
2026-09-02T17:09:12Z,34.67 W, 34, 0 MiB
2026-09-02T17:09:13Z,33.20 W, 35, 0 MiB
2026-09-02T17:09:13Z,36.71 W, 34, 0 MiB
2026-09-02T17:09:13Z,33.53 W, 35, 0 MiB
2026-09-02T17:09:13Z,34.76 W, 34, 0 MiB
2026-09-02T17:09:14Z,33.01 W, 35, 0 MiB
2026-09-02T17:09:14Z,36.82 W, 34, 0 MiB
2026-09-02T17:09:14Z,33.44 W, 35, 0 MiB
2026-09-02T17:09:14Z,34.67 W, 34, 0 MiB
2026-09-02T17:09:15Z,33.11 W, 35, 0 MiB
2026-09-02T17:09:15Z,36.71 W, 34, 0 MiB
2026-09-02T17:09:15Z,33.44 W, 35, 0 MiB
2026-09-02T17:09:15Z,34.66 W, 34, 0 MiB
2026-09-02T17:09:16Z,33.01 W, 35, 0 MiB
2026-09-02T17:09:16Z,36.71 W, 34, 0 MiB
2026-09-02T17:09:16Z,33.44 W, 35, 0 MiB
2026-09-02T17:09:16Z,34.75 W, 34, 0 MiB
2026-09-02T17:09:17Z,33.01 W, 35, 0 MiB
2026-09-02T17:09:17Z,36.72 W, 34, 0 MiB
2026-09-02T17:09:17Z,33.36 W, 35, 0 MiB
2026-09-02T17:09:17Z,34.66 W, 34, 0 MiB
2026-09-02T17:09:18Z,33.01 W, 35, 0 MiB
2026-09-02T17:09:18Z,36.71 W, 34, 0 MiB
2026-09-02T17:09:18Z,33.44 W, 35, 0 MiB
2026-09-02T17:09:18Z,34.55 W, 33, 0 MiB
2026-09-02T17:09:19Z,33.03 W, 35, 0 MiB
2026-09-02T17:09:19Z,36.72 W, 34, 0 MiB
2026-09-02T17:09:19Z,33.35 W, 35, 0 MiB
2026-09-02T17:09:19Z,34.56 W, 33, 0 MiB
2026-09-02T17:09:20Z,32.82 W, 35, 0 MiB
2026-09-02T17:09:20Z,36.61 W, 34, 0 MiB
2026-09-02T17:09:20Z,33.44 W, 35, 0 MiB
2026-09-02T17:09:20Z,34.56 W, 33, 0 MiB
2026-09-02T17:09:21Z,33.21 W, 35, 0 MiB
2026-09-02T17:09:21Z,36.62 W, 34, 0 MiB
2026-09-02T17:09:21Z,33.34 W, 35, 0 MiB
2026-09-02T17:09:21Z,34.86 W, 33, 0 MiB
2026-09-02T17:09:22Z,33.01 W, 35, 0 MiB
2026-09-02T17:09:22Z,36.62 W, 34, 0 MiB
2026-09-02T17:09:22Z,33.44 W, 35, 0 MiB
2026-09-02T17:09:22Z,34.55 W, 33, 0 MiB
2026-09-02T17:09:23Z,32.92 W, 35, 0 MiB
2026-09-02T17:09:23Z,36.62 W, 34, 0 MiB
2026-09-02T17:09:23Z,33.34 W, 35, 0 MiB
2026-09-02T17:09:23Z,34.55 W, 33, 0 MiB
